Z,N,A,BindingEnergy_MeV_per_nucleon,HalfLife_seconds,MassExcess_keV,OctonionicAnomalyIndex,IsMagic
95,79,174,6.277,1.948453429129035e-08,-33272.4,0.1029,0
116,1,117,0.0,4.859171254781466e+18,-38678.9,0.6608,0
102,31,133,0.0,2.550860262773918e-17,-39872.4,0.4926,0
111,18,129,0.0,8712.375038449269,-78691.2,0.4236,0
73,20,93,0.0,0.012883268983845404,-82278.0,0.3518,1
71,88,159,8.403,1.1392655655037276e+19,-33829.2,0.1904,0
75,14,89,0.0,4.889677106211064e-13,-88232.8,0.3957,0
108,67,175,2.689,3536145.2915781415,-61142.6,0.2777,0
19,49,68,5.546,1696027442481.9065,-50035.4,0.3017,0
53,122,175,6.962,6.5034389103529416e+16,-42188.5,0.3123,0
75,12,87,0.0,1.6369525586318174e+16,-85939.8,0.6718,0
96,90,186,6.95,20366.19574087482,-87598.2,0.2067,0
107,44,151,0.0,31.17622567509643,-39863.9,0.3195,0
45,44,89,7.997,90872398895.37375,-29704.3,0.1517,0
32,17,49,5.175,4.719959284446531,-47491.8,0.2519,0
67,99,166,7.857,5861125145.236131,-57261.2,0.2294,0
49,77,126,8.429,3.071697624743861e-11,-68504.1,0.2007,0
50,42,92,7.287,1656791021950.273,-72889.7,0.1453,1
45,93,138,7.362,0.02689606158058366,-60635.5,0.1861,0
107,18,125,0.0,1.426694650876749e-11,-48301.0,0.3945,0
14,160,174,0.0,6.332561107718962e-13,-52957.9,0.5191,0
59,127,186,7.265,1.3035270334883418e+16,-44437.0,0.2419,0
49,112,161,6.975,7.683734159296292e-19,-40483.6,0.1986,0
3,184,187,0.0,1686921219.4858274,-54998.4,0.5752,0
65,96,161,7.628,1.915366376189255e+18,-41979.2,0.2929,0
16,143,159,0.0,4176778823.8874207,-49210.0,0.6414,0
48,90,138,7.681,0.00010322401055054312,-29183.2,0.1738,0
88,92,180,7.411,117700.5440539559,-58270.4,0.1341,0
92,52,144,3.311,164960.95418102146,-48755.3,0.3453,0
43,54,97,8.93,460044.05903366505,-50576.8,0.0954,0
52,18,70,0.0,0.046326770930443066,-53483.0,0.4128,0
31,75,106,7.07,3.839568461558627e-17,-36709.8,0.1839,0
76,60,136,5.906,2299.9483814730847,-67671.5,0.1369,0
112,68,180,2.824,0.01572778926056961,-19401.3,0.3561,0
75,97,172,7.569,1.6816935650045936e-10,-31563.7,0.2059,0
100,90,190,5.941,8.571628130455254e+17,-87541.3,0.2892,0
100,47,147,0.0,2.4106633875452677e+18,-106366.1,0.4692,0
8,86,94,0.0,1.0545456326614118e+19,-41697.0,0.6029,1
38,142,180,3.241,2.5179126434087684e-08,-62947.1,0.3936,0
78,30,108,0.0,20642470466641.535,-42810.3,0.504,0
104,41,145,0.0,1.5428802289756475e-19,-46132.9,0.3171,0
31,64,95,7.213,68980412354437.42,-36709.4,0.2514,0
3,92,95,0.0,65089.69218842521,-75287.0,0.5635,0
51,66,117,8.314,5.434864986799202e+17,-36061.4,0.1158,0
11,0,11,0.0,8.092108036576603e+19,-33703.5,0.7575,0
81,5,86,0.0,6.622166394905798e-16,-57028.5,0.5917,0
7,44,51,0.0,1.3853752174749978e+16,-22018.0,0.6032,0
51,21,72,1.223,0.037445095660931425,-29454.3,0.3334,0
44,6,50,0.0,2.457754318494522e-06,-67320.1,0.4555,0
117,25,142,0.0,2.7429736089305163e-07,-65219.5,0.488,0
61,104,165,8.072,2.184953343426997e+19,-52513.3,0.272,0
78,73,151,6.818,3.0442031796765717e-07,-56709.7,0.1862,0
72,102,174,8.173,21902010844756.48,-19215.0,0.1973,0
5,168,173,0.0,6.192734859803035e-11,-68724.9,0.6372,0
49,99,148,7.468,1.227440070212364e-09,-30377.2,0.1754,0
98,35,133,0.0,1.4270043639038305e-07,-39726.5,0.359,0
24,43,67,7.358,2.22233719257109e-15,-40647.7,0.136,0
82,86,168,7.502,1.0070972394277104e-09,-14641.4,0.0885,1
88,108,196,7.433,1.9014201258488652e-07,-80588.6,0.1276,0
89,5,94,0.0,3.3242726757896937e-07,-33495.5,0.5422,0
39,53,92,8.803,740.444388954705,-34093.4,0.1766,0
88,26,114,0.0,151193756981.77887,-39916.9,0.5208,0
103,20,123,0.0,1080275.069207289,-43569.7,0.4462,1
66,55,121,6.77,2854904610.7750196,-15489.6,0.234,0
18,124,142,0.0,0.0012338669317992002,-49062.4,0.3965,0
42,131,173,4.917,2.707722991087886e+19,-41076.9,0.4993,0
21,67,88,4.484,0.0008772374426127467,-30382.1,0.2823,0
73,89,162,7.7,4.379660409125437e-15,-49897.2,0.1339,0
116,67,183,1.968,166927394.39241526,-19242.9,0.3887,0
110,2,112,0.0,872758867.2813957,-25563.1,0.4957,1
1,172,173,0.0,9.682861286384438e-11,-52597.5,0.5548,0
105,80,185,4.991,609087852318382.5,-38007.1,0.3541,0
85,83,168,6.264,203888933550.81113,-68301.7,0.1647,0
84,52,136,3.222,1494.6678500899823,-65005.2,0.3022,0
95,67,162,4.336,7.452396834898512e-07,-51022.9,0.1781,0
100,76,176,4.949,2.398621475012907e+16,-60032.9,0.2916,0
32,6,38,0.0,1.937180087048166e-07,-74676.4,0.4808,0
50,4,54,0.0,2357146982.847655,-57167.9,0.4311,1
105,48,153,0.0,635887.2852008132,-74763.2,0.3574,0
87,45,132,1.874,1.7744979402451422e-06,-33526.2,0.3029,0
61,25,86,0.975,159381139949.78833,-54894.0,0.3549,0
118,64,182,0.921,9.88228855891069e+19,-22631.8,0.5193,0
90,50,140,2.765,0.6270367188503999,-60267.9,0.2251,1
108,90,198,5.306,5106666849.280738,-76468.2,0.2482,0
11,177,188,0.0,0.0002867143943761539,-56631.9,0.5149,0
44,49,93,8.647,5.685120747322384e-12,-34068.1,0.121,0
18,146,164,0.0,14662772.947335912,-60035.2,0.5286,0
28,37,65,8.385,0.0027376607886992256,-37795.3,0.1372,1
87,65,152,5.316,2.2900392817202193e-10,-37094.1,0.1675,0
88,89,177,7.238,3.576520197002253e-05,-42273.7,0.1405,0
75,103,178,7.63,0.0002998507336469297,-39287.2,0.1369,0
84,32,116,0.0,1.1478465188352787,-33801.3,0.3318,0
91,34,125,0.0,576671.7350103877,-56344.6,0.3797,0
18,91,109,1.397,412120752445373.2,-52749.3,0.5354,0
59,123,182,7.814,7.61642276925176e-12,-69763.3,0.1389,0
111,46,157,0.0,8.074075161455851e+16,-38157.2,0.5483,0
38,126,164,4.431,1302131652339.0952,-78752.1,0.2902,1
35,48,83,8.458,221727053878735.75,-72125.7,0.1564,0
39,90,129,7.124,1.3219976251290679e-05,-31075.1,0.1887,0
18,122,140,0.0,1.4828947009781117e-16,-46142.6,0.5176,0
108,41,149,0.0,3.3609419067128667e-10,-16784.6,0.4067,0
80,58,138,5.317,9479386174.096987,-58026.3,0.3628,0
52,3,55,0.0,9.545255024237312e-12,-23305.1,0.5353,0
113,45,158,0.0,7.12324405903619e+17,-31303.3,0.461,0
110,51,161,0.0,1.3625463622790504e-10,-40718.8,0.3733,0
53,71,124,8.189,8.730478819655315e-19,-57282.0,0.0482,0
99,38,137,0.0,5.1256837247752095e-17,-26865.4,0.3822,0
7,111,118,0.0,1.6538105008542758e+18,-16021.5,0.6273,0
46,31,77,5.77,14272594484061.67,-36360.9,0.2893,0
61,101,162,8.215,6483246977610085.0,-36709.0,0.2988,0
77,106,183,7.799,7.860443454551374e-12,-43613.6,0.0445,0
36,43,79,8.763,1.4606371744970575e+18,-68535.7,0.1325,0
18,181,199,0.0,1.3449992117274108,-52410.5,0.5075,0
13,165,178,0.0,1.8283928600760883e+19,-49733.6,0.7685,0
77,42,119,2.162,2.4906752189270316e-06,-35355.6,0.2024,0
31,60,91,7.6,183.75363000357314,-54460.9,0.2047,0
14,13,27,7.958,1.4789606181278374e+17,-26375.6,0.2296,0
106,82,188,4.772,4.0947744110056963e-11,-76455.9,0.2072,1
101,42,143,0.0,10204.26261751109,-9454.9,0.3674,0
48,49,97,7.677,4.778762234820693e+17,-77579.2,0.274,0
28,17,45,5.73,3.4658226309753824e+17,-42280.5,0.3869,1
53,61,114,8.59,6.902864469827627e-08,-44901.6,0.1748,0
87,42,129,0.939,34836.65226102909,-41692.4,0.3423,0
11,80,91,0.0,6.316899188771404e-12,-64865.6,0.4578,0
57,131,188,6.999,9.78119210217526e+17,-28073.9,0.2945,0
86,90,176,7.438,7.0696412979727405e-06,-63343.2,0.0932,0
96,7,103,0.0,2.4174177934059247e-05,-51627.4,0.5924,0
72,21,93,0.0,2425685054.92227,-23972.0,0.3513,0
23,82,105,4.049,708659.7803598134,-39434.9,0.2222,1
43,98,141,7.252,2.2034706280180173e+18,-2501.7,0.275,0
68,116,184,8.306,1.340614389030366e+18,-58173.4,0.2776,0
15,159,174,0.0,62420065.361809656,-23217.2,0.5459,0
99,27,126,0.0,7933426459326649.0,-74289.8,0.4291,0
89,73,162,5.478,3.74096982036738e-06,-41166.6,0.1875,0
4,33,37,0.0,9.95085849200987e-14,-8158.0,0.4452,0
58,59,117,8.254,1.9025486973959567e-07,-16563.3,0.0926,0
103,46,149,0.0,2899474497.4988823,-57621.9,0.404,0
88,57,145,4.191,1.089019790030771e-19,-46697.2,0.3267,0
53,22,75,1.566,5.096021589620961e-15,-33488.2,0.3607,0
58,8,66,0.0,3.002999682440826e-08,-47581.7,0.4088,1
73,115,188,8.48,8.91607635427499,-38990.5,0.1269,0
81,53,134,4.402,2.708174959354262e-12,-54367.4,0.1984,0
3,106,109,0.0,0.0005816325335639579,-59762.2,0.4587,0
113,33,146,0.0,0.00020630917245422446,-40710.0,0.4102,0
7,48,55,0.0,63324625094.6078,-32267.2,0.4901,0
27,21,48,7.617,2.495344615484616e-11,-50467.4,0.1223,0
15,46,61,5.001,2.142077859281308e-17,-50079.8,0.3398,0
33,164,197,1.823,9.916198194854324e-05,-82325.3,0.3773,0
7,40,47,0.0,3.282592115169995e+18,-58919.7,0.5977,0
113,56,169,0.002,3.176526801700445e-07,-43837.4,0.3473,0
42,101,143,6.658,3.5674573100805847e+18,-46750.0,0.348,0
34,6,40,0.0,6.484101394924244e+17,-49423.0,0.5783,0
45,46,91,8.037,240516482922246.94,-55033.8,0.2254,0
71,102,173,8.09,5026251412752.461,-69391.4,0.2033,0
80,80,160,7.52,1.1925538581842294e+18,-82470.3,0.1606,0
56,26,82,2.119,12513747.218573194,-26067.6,0.347,0
79,77,156,7.289,1190329269162076.0,-83476.8,0.1941,0
91,32,123,0.0,3.955111118228877e-20,-38210.2,0.421,0
91,91,182,6.811,0.03613163302080097,-51788.5,0.1024,0
50,40,90,6.525,1743.9457335776897,-30025.5,0.0671,1
86,77,163,6.471,6.41049587190012e-08,-45877.4,0.1641,0
71,72,143,7.356,4601837105241584.0,-40089.8,0.2301,0
81,75,156,6.453,492.47618476247817,-16201.8,0.1722,0
53,99,152,7.408,0.027071474993314023,-76380.5,0.1719,0
72,66,138,7.364,3.1726913156484817e-10,-48442.7,0.0989,0
92,81,173,6.321,1.710870519600362e-15,-42535.6,0.1038,0
48,146,194,5.251,5.7701918803578e-06,-53925.9,0.308,0
13,160,173,0.0,1.25619039551471e-07,-84857.8,0.3961,0
10,56,66,0.0,253608487.3557801,-51049.7,0.524,0
57,71,128,8.602,3.2919828100349575e-14,-64073.7,0.0546,0
56,115,171,6.961,4.4005750768801866e-10,-48039.4,0.2746,0
65,130,195,6.966,4.9864763899551e-05,-80808.7,0.2145,0
33,136,169,2.955,82668796350.7152,-63277.8,0.4878,0
36,120,156,5.032,222635495.10438195,-56574.0,0.3916,0
45,136,181,5.394,7.299346388854383e-06,-48070.5,0.2781,0
69,7,76,0.0,1393218394.8275506,-30645.5,0.4944,0
45,113,158,6.3,3650.9389145354744,-57448.2,0.2848,0
80,62,142,5.493,0.0020498258624213842,-33156.9,0.1722,0
21,97,118,2.03,3.8223557742752616e+16,-55656.1,0.6131,0
100,10,110,0.0,0.0024971004593090877,-76968.6,0.5728,0
24,64,88,5.208,262162967.22747946,-58151.7,0.2971,0
54,96,150,7.824,9.375167560762383e+19,-15893.4,0.3522,0
16,149,165,0.0,6394836910103208.0,-72589.7,0.5704,0
44,142,186,5.371,3295492528.3679705,-37030.4,0.4332,0
47,74,121,8.329,416576004227.6382,-34379.8,0.1876,0
63,127,190,7.045,411928259.34372455,-55056.4,0.2001,0
10,179,189,0.0,1.0311425667550525e-20,-85391.9,0.5042,0
23,118,141,0.969,0.0006384445144318444,-43826.5,0.4539,0
10,130,140,0.0,0.6630717330003815,-51896.5,0.4871,0
43,110,153,6.369,6.731722077297228e-05,-32670.7,0.2527,0
112,68,180,1.852,3.0478800549530183e-15,-52945.6,0.3719,0
118,55,173,0.0,296890426034878.9,-36819.1,0.4234,0
50,83,133,8.487,7.892673127665277e-10,-25099.0,0.0678,1
105,11,116,0.0,217792216229812.47,-41388.0,0.5861,0
78,106,184,8.083,5.7914884524392104e-08,-67491.3,0.1763,0
34,71,105,7.111,7419965880048489.0,-20811.7,0.4352,0
105,76,181,4.354,1.6621182429099916e-14,-25993.6,0.1935,0
87,30,117,0.0,3.730877114033164e+17,-48412.6,0.6336,0
21,30,51,8.071,1.3602641683684977e-16,-51752.6,0.1482,0
6,158,164,0.0,9.259836587634572e-09,-53731.0,0.4316,0
58,11,69,0.0,3.35147974681291e-14,-58329.9,0.5242,0
54,138,192,6.252,3.1688783634005784,-71057.3,0.3564,0
5,123,128,0.0,1463441466.443985,-34273.1,0.481,0
89,106,195,7.063,2.9183567039811403e-06,-57720.5,0.1582,0
14,12,26,8.086,1.0354023712047208e+16,-88471.9,0.2774,0
98,48,146,0.576,109052985.78278695,-89362.2,0.3371,0
71,107,178,7.598,3.896321717509402e-19,-64803.9,0.0971,0
112,75,187,3.745,3.5870582143218447e-06,-24524.0,0.1972,0
96,51,147,1.736,4.224667566528312e-11,-31122.4,0.2524,0
100,36,136,0.0,8077.651666599135,-56588.8,0.3523,0
118,69,187,1.594,1.3876254893095619e+18,-49423.6,0.4054,0
39,15,54,1.261,8.50306206627719e+16,-49861.5,0.4361,0
86,98,184,7.326,3.51992434912839e-18,-28051.5,0.1866,0
47,11,58,0.0,2.7149766135297826e-19,-74808.6,0.4788,0
82,13,95,0.0,4709922.406845853,-36098.5,0.3542,1
57,77,134,8.578,11220.388616016739,-42892.9,0.193,0
69,21,90,0.0,0.01987566486936116,-44852.6,0.3395,0
7,22,29,2.479,2358130.1724578277,-11218.0,0.3802,0
70,52,122,5.617,1.3271233391315876e-18,-42314.2,0.2053,0
107,16,123,0.0,9.520082338356909e-14,-41470.8,0.3974,0
48,34,82,6.171,5886.270473622055,-103575.6,0.1585,0
13,46,59,3.139,1.9100687277018846e-17,-25298.3,0.3529,0
72,123,195,7.587,2664.7011265797682,-55390.6,0.176,0
52,139,191,6.843,5.536503803643142e-06,-64805.3,0.1446,0
66,20,86,0.0,0.002620567746924858,-76668.6,0.3603,1
26,52,78,7.455,1.7620497288630667e-18,-55271.0,0.2148,0
26,86,112,4.35,102885076125821.05,-42686.8,0.4445,0
75,28,103,0.0,1.58693023533835e+16,-69190.3,0.5688,1
30,14,44,3.643,2.9869536398393696e-13,-69939.0,0.3781,0
8,191,199,0.0,0.010176373517433569,-61809.0,0.5004,1
12,24,36,7.609,196626.3101080695,-37330.1,0.1778,0
51,26,77,3.674,3.354013700267555e-13,-49049.6,0.3497,0
30,40,70,8.075,30789058696726.28,-34470.6,0.1902,0
69,23,92,0.0,68917189.14357528,-81524.7,0.4391,0
83,22,105,0.0,0.8635782755078816,-60551.9,0.4578,0
33,52,85,8.338,0.049707281288487865,-73591.1,0.1745,0
53,93,146,8.034,11627488290878.129,-40412.9,0.2681,0
11,36,47,3.104,1.960428715703084e-11,-51221.5,0.334,0
63,6,69,0.0,229897782282686.44,-42692.2,0.6,0
18,176,194,0.0,6.911425739407905e-18,-78086.3,0.4651,0
55,134,189,6.436,1.4957519778178514e-07,-56975.2,0.3244,0
12,169,181,0.0,5.062270937883554e-16,-80639.2,0.5953,0
14,76,90,0.416,133133099.78899826,-45630.5,0.4958,0
103,46,149,0.0,81606283647148.3,-72980.1,0.4909,0
15,15,30,8.381,363506390.25113726,-50414.1,0.1683,0
115,78,193,3.311,10548921887842.42,-72371.2,0.286,0
82,98,180,7.471,4.1432925524114783e-16,-44125.1,0.0174,1
61,61,122,7.996,4.969092070560997e+16,-71062.6,0.1634,0
3,42,45,0.0,6.832848648505882e-08,-66712.0,0.5455,0
24,85,109,4.021,16.807002575641036,-43909.4,0.309,0
51,63,114,8.27,2.149585234373134,-55134.9,0.0386,0
68,63,131,7.121,1.5561690417312063e-06,-18175.7,0.1303,0
83,92,175,7.601,3.0461822782082153e-10,-47740.2,0.1419,0
113,66,179,1.664,3194820550.069933,-62890.2,0.401,0
118,57,175,0.0,5.106355416127461e-14,-27602.7,0.3624,0
115,34,149,0.0,8279665677793.477,-22580.7,0.3899,0
52,108,160,7.35,0.03467868706179931,-75050.3,0.223,0
97,8,105,0.0,17016.626433979178,-41339.1,0.5017,1
11,140,151,0.0,1.6838452400695682e-17,-68672.4,0.5088,0
71,36,107,2.505,2.0111471885706807e-15,-54366.1,0.3258,0
92,66,158,5.04,34020610468.281902,-47084.8,0.2509,0
76,80,156,7.422,3966476308453731.0,-26329.3,0.2042,0
116,28,144,0.0,389600505580.77527,-31685.2,0.5457,1
51,54,105,8.272,2.061102736788109e-18,-49595.0,0.0953,0
15,85,100,0.35,3.2932223882352215e-12,-40027.6,0.4541,0
55,144,199,5.87,324508.511790907,-23579.3,0.3287,0
97,9,106,0.0,6.1679296671322025e-18,-17656.7,0.5287,0
87,103,190,7.325,2.055286933108332e-09,-47257.8,0.1292,0
82,77,159,6.704,3.2160428769591987e-16,-32433.2,0.037,1
42,149,191,4.192,3.1616829160498975e-16,-65054.4,0.3987,0
19,104,123,0.709,2.6943903509484185e-11,-24350.2,0.4737,0
66,85,151,7.894,3.7227832308377097e-09,-69817.2,0.082,0
41,67,108,8.661,350517715313.61536,-33961.0,0.2537,0
99,72,171,4.635,8.446140593865084e+18,-63065.0,0.3659,0
16,178,194,0.0,4.288450609424674e-16,-60304.9,0.4934,0
104,15,119,0.0,712.4221791069593,-47037.5,0.4484,0
75,65,140,6.945,2.361921366294948e-19,-72136.0,0.0862,0
77,58,135,5.457,2.744272154926695e-09,-41304.0,0.1756,0
71,22,93,0.0,1.0640354172731007e-12,-91062.4,0.4572,0
12,41,53,2.837,8.205081947244005e+17,-46479.0,0.4525,0
14,34,48,6.521,7.76095326582312e+17,-79581.8,0.3576,0
26,165,191,0.0,13489703.947990382,-44153.5,0.5428,0
100,24,124,0.0,1811049948.8699424,-57165.7,0.4689,0
39,23,62,5.174,8.878684599726698e+17,-102294.8,0.3456,0
26,149,175,0.496,237.82444630826242,-32419.4,0.5839,0
72,59,131,6.567,1.1093824486414899e+18,-58608.7,0.2923,0
101,9,110,0.0,6.832709456431078,-50549.0,0.5558,0
72,80,152,7.826,97422825461680.19,-30844.6,0.2186,0
78,111,189,7.525,4.3908239661987754e-16,-38278.4,0.1494,0
16,135,151,0.0,2.960001353227587e-05,-21204.8,0.438,0
62,101,163,8.079,207093154467.0097,-42242.2,0.1581,0
2,140,142,0.0,1928915258136.0425,-26248.2,0.5762,1
23,28,51,8.322,670778454798252.8,-56065.2,0.1871,1
92,76,168,5.837,0.765472771499811,-63833.8,0.1207,0
77,120,197,8.017,15.985364332178415,-34851.9,0.1456,0
69,122,191,7.604,180742195889129.7,-64958.7,0.3103,0
27,58,85,7.83,1.1236695187727474e+16,-6534.6,0.3351,0
25,112,137,2.907,2.5344551530701387e-11,-48263.5,0.4282,0
11,186,197,0.0,0.001173311876967925,-61506.7,0.5867,0
91,63,154,4.326,1.924733005604779e-13,-13511.2,0.2739,0
117,59,176,0.608,2.658199844459477e-13,-72039.2,0.3138,0
96,94,190,6.725,31640133515917.94,-57030.6,0.2542,0
26,127,153,1.52,2.557508297375674e-09,-33318.0,0.4397,0
61,6,67,0.0,10.713134658725993,-36301.3,0.4747,0
8,120,128,0.0,9246475174798.133,-27854.5,0.5253,1
41,36,77,7.144,6.478948997775066e-18,-47991.1,0.1413,0
31,145,176,2.126,1.2316662234945549e+17,-27742.3,0.4399,0
106,68,174,3.502,1.3279102276708597e-07,-25851.5,0.2199,0
77,105,182,7.583,170889057668143.3,-53855.9,0.2497,0
35,13,48,0.644,1.3470536920702312e-09,-24599.0,0.3533,0
1,124,125,0.0,5.6944918302211e-15,-33203.0,0.5697,0
11,119,130,0.0,4.7300775304669805e-06,-36262.8,0.4427,0
86,23,109,0.0,8.875845132905032e-20,-68491.0,0.4385,0
84,71,155,6.177,7924807590462676.0,-57178.8,0.3743,0
63,91,154,8.563,8.747709089360509e-08,-47162.4,0.0716,0
60,66,126,7.75,2.350047446465242e-06,-64565.4,0.1116,0
75,5,80,0.0,1.9443332581435312e-05,-493.7,0.5,0
13,122,135,0.0,7.878295520270652e-16,-39337.9,0.5645,0
37,30,67,7.617,41527701087.83381,-73579.9,0.2493,0
1,188,189,0.0,3370401187843.8228,-26907.3,0.5396,0
30,145,175,1.983,1.0222104350927191e-17,-64211.9,0.3428,0
110,81,191,4.34,1.461479391533221e-20,-46555.8,0.1625,0
109,71,180,3.356,3.7413628022936494e-16,-57467.1,0.1604,0
68,39,107,4.214,1.4305489365205513e-08,-42417.5,0.211,0
78,25,103,0.0,1.0054437169187331e-05,-49934.5,0.3943,0
64,116,180,7.469,3.481656371000547e-07,-5939.9,0.093,0
36,69,105,8.027,433.86033542859,-61009.8,0.1321,0
52,24,76,2.039,4.132715449792179e-10,-40077.0,0.262,0
11,112,123,0.0,1630088108.4654944,-85081.6,0.5323,0
88,13,101,0.0,2101998121366418.5,-35763.3,0.5512,0
12,92,104,0.0,1.2821108244511114e+18,-36570.8,0.585,0
84,108,192,7.899,3.3410665308121297e-16,-21971.9,0.0511,0
23,120,143,1.332,1.131658049700901,-19848.7,0.3642,0
46,39,85,7.581,8.443299616822392e+17,-56454.9,0.276,0
12,141,153,0.0,82.52352052313114,-24709.8,0.5207,0
115,32,147,0.0,4.794503617621986e-19,-53533.5,0.4592,0
72,101,173,8.385,0.15727943193699165,-88922.3,0.0384,0
115,35,150,0.0,1.6718067453868446,-70993.8,0.3818,0
58,106,164,7.62,2.9238866326263193e-10,-37466.2,0.1909,0
18,15,33,7.563,9.614814948309964e-18,-44250.2,0.1007,0
73,9,82,0.0,7.187271336329827e-08,-20310.3,0.5008,0
104,65,169,3.227,0.033715928068582056,-25017.7,0.2904,0
49,89,138,7.569,2.3400305189918577e-05,-51064.7,0.1589,0
4,65,69,0.0,4173527.7776133814,-26977.5,0.5784,0
39,137,176,4.044,314964579478.4524,-29452.9,0.363,0
16,67,83,2.286,2.186407620569537e-11,-42430.5,0.3974,0
112,79,191,3.856,5.6680550638163115e-18,-44737.6,0.2481,0
71,124,195,7.939,0.012597763713684382,-44017.5,0.1858,0
73,11,84,0.0,1593187657914093.5,-73897.5,0.4548,0
60,105,165,8.47,903596832912098.4,-37887.4,0.2769,0
95,59,154,2.969,6.779782766871042e+19,-42211.9,0.4645,0
94,30,124,0.0,1.1870219554940905e+19,-82918.8,0.5466,0
117,49,166,0.0,1.7546650615898875e-16,-38753.6,0.3319,0
88,49,137,1.861,200102286.88672695,-56644.6,0.3869,0
19,117,136,0.207,2.8680019622579847e-19,-43610.4,0.4187,0
7,17,24,5.425,1.3659754725954473e+18,-66414.1,0.3497,0
116,11,127,0.0,2.080131691326371e-15,-43955.5,0.5695,0
19,107,126,0.485,995.853426735689,-72652.1,0.535,0
59,83,142,8.078,18860.242387424954,-48182.0,0.2449,0
61,94,155,8.944,6.001565870289393e-19,-95701.6,0.0329,0
95,13,108,0.0,8.892611107649023e-12,-72932.9,0.5277,0
10,24,34,5.593,9.520846542277184e-06,-49025.7,0.3063,0
7,70,77,0.0,18293692.94030027,-27171.5,0.543,0
118,47,165,0.0,6.699853738426051e+18,-58947.3,0.5629,0
80,89,169,7.259,116680069.56855662,-18233.2,0.1883,0
37,5,42,0.0,1.0633239818259252,-45054.2,0.519,0
17,64,81,2.613,1.8964459225200075e-10,-35111.4,0.4259,0
28,58,86,7.492,1.073372475911119e-09,-38078.0,0.1087,1
109,76,185,3.737,3.805061747242177e+16,-64098.2,0.4095,0
37,146,183,3.117,60311027947025.84,-70281.8,0.4767,0
57,139,196,6.706,1096923999787769.2,-86370.1,0.4122,0
95,38,133,0.0,8.872296640246021e-09,-19588.0,0.4417,0
93,51,144,2.091,5.997492308543378e-20,-20661.0,0.3179,0
9,18,27,6.104,7.79730474151988e+18,-54811.9,0.3462,0
38,39,77,8.366,1.0196673632821635e+19,-76940.0,0.2425,0
117,67,184,2.286,9.061824152918326e-18,-39828.4,0.3353,0
68,105,173,8.402,3.927529174849862e-18,-15828.7,0.0929,0
69,70,139,7.095,5.326813746410557e-11,-70187.4,0.2208,0
12,57,69,1.122,1922.371376343998,-43157.2,0.4647,0
50,3,53,0.0,3.8899854628399686e-08,-31816.3,0.5105,1
100,99,199,6.755,1.5247983859563085e-18,-44915.0,0.1412,0
25,66,91,5.956,1.5669825196883167e-14,-26898.6,0.2233,0
69,119,188,7.502,0.0026381389251848315,-44381.6,0.1594,0
45,76,121,8.009,0.002659454171302323,-68495.8,0.1508,0
8,53,61,0.0,1530726714394.2646,-68147.6,0.5737,1
68,29,97,0.612,2.0204669924204754e+18,-42703.4,0.5213,0
98,28,126,0.0,1.1031069117637793e+18,-42959.5,0.3354,1
96,85,181,6.226,2.483196259088033e-07,-97824.8,0.2148,0
77,30,107,0.0,498223367540103.0,-63831.2,0.563,0
15,50,65,4.044,577525.1492996764,-57641.2,0.2529,1
113,76,189,3.354,4.866760524452479e-09,-31305.6,0.2362,0
36,30,66,8.143,1182.4737367506875,-85803.0,0.1826,0
92,89,181,7.141,2.5760173829866373e-06,-53936.2,0.1199,0
58,111,169,7.961,1.0263956769555866e-18,-45457.8,0.1649,0
53,71,124,8.323,7.607826629411955e-16,-49718.8,0.0255,0
74,14,88,0.0,0.00017651866664398396,-45524.5,0.3829,0
109,60,169,1.457,86509194665.3769,-57954.1,0.3493,0
112,14,126,0.0,1.0028727543251175e-13,-52223.7,0.5843,0
99,24,123,0.0,69.13867644075,-37701.5,0.3987,0
15,81,96,0.373,3517489430823.439,-50312.6,0.4882,0
36,48,84,8.997,9.576159086115044e-17,-62047.6,0.0207,0
66,131,197,7.148,0.144903327661838,-56118.8,0.0963,0
112,73,185,3.274,0.040974440901639195,-61482.9,0.2795,0
96,16,112,0.0,2.784202493991207e-19,-82280.9,0.5196,0
98,48,146,0.179,5.761669342417734e-07,-69466.1,0.3727,0
50,75,125,8.79,1252966172329954.2,-61299.0,0.2093,1
16,128,144,0.0,0.0002835828378817383,-43730.7,0.4294,0
42,70,112,8.449,0.04413435365067529,-42926.4,0.1732,0
114,55,169,0.0,12665111.892174428,-41212.6,0.4049,0
17,82,99,1.094,740565568811918.4,-7416.9,0.4915,1
28,49,77,8.092,3.504014464383496e-20,-63824.2,0.1264,1
37,159,196,2.743,38296123.27742675,-79233.7,0.4122,0
